id	code	title	dmm_id	description	release_date	length	label	series_id	maker_id
2908	SNIS-143	春菜はながイクときの絶叫	snis00143	「キちゃうキちゃうキちゃう！止まんないでーーーッ！！！イイィィィグゥゥゥゥゥううぅ！！！」催●・媚薬・拘束焦らし寸止め・巨根などで理性飛ばされ肉を喰らうようにチンポしゃぶり、言葉にならない喘ぎを発して狂乱の昇天！！絶叫・白目・寄り目・意味不明の喘ぎ・震え・ヨダレ・のけ反り・激痙攣・暴れ・血管浮く・うつろ・乳首抓り引っ張り・自分で首絞め・泡吹き・マン汁舐めetc究極の絶頂を見せる！	2014-05-03			38455	565
2909	SNIS-124	おっぱい離れできないボク 気の弱いデカパイ教育実習生編 春菜はな	snis00124	「え？！えぇ…君をいじめから守るためだもんね。わ、わかった、ちょっとだけだよ…」純粋な子供のフリして、真面目で気の弱い教育実習生を騙してKカップボインに甘えまくり！先生のおっぱいは大きすぎて、ボクのちっちゃなチンチンは、先生の豊満な肉体に埋められてしまう。少年時代の夢を叶える、母性溢れるお姉さんのショタコン作品！	2014-04-05			5944	565
2910	SNIS-105	押しに弱い肉感ナース 春菜はな	snis00105	不景気の煽りを受け、まともな白衣を支給してもらえず普通にしていても今にもハミ出しそうな爆乳と巨尻をチラつかせて仕事に励むが、患者や医者に懇願され断りきれずに股間の世話までもしてしまう献身的なナース！	2014-03-06				565
2911	SNIS-086	ぬるテカ肉感オイルボディ 春菜はな	snis00086	むっちむち豊満ボディに磨きがかかる春菜はなが今回は全コーナーでオイルを使用した汗ダク汁ダクの濃厚セックスで男を魅了する！ピストンをするたびに体液とオイルが混ざり合った淫汁が肉感満載のカラダから迸る！春菜の肉感ボディとオイルのテカりは相性が良い！！	2014-02-01				565
2912	SNIS-064	ムチ肉喰い込みホットパンツ 春菜はな	snis00064	服屋で働くはなは、先輩からパッツパツお尻喰い込みサイズのホットパンツを履くよう命じられ、恥ずかしがりながらも毎日履いて出勤するようになる。男性経験の少ない素直なはなを騙してお尻プレイに興じる周囲の男達！揉み・震わせ・揺らし・喰い込ませ・押し付け・握り・振らせ・擦り・掴み…腿尻フェチ作品！	2013-12-28				565
2913	SNIS-042	肉感グラマー団地妻 春菜はな	snis00042	「すごい恥ずかしいィィ、夫と義娘には内緒にしてェェ！もっと突いてェェあぁあぁイイッ！！」貞淑な妻が変貌を遂げる。義娘のスクール水着を着て縄跳びで自縛する変態妻、むっちりの肉体を武器に、乳房ゆっさんゆっさん揺らして近所の男達を挿れ喰い！！「アナタ、ごめんなさい…私、もう性欲を止められない…」	2013-12-05				565
2914	SNIS-021	むっちむち肉感エステティシャン 春菜はな	snis00021	むっちむちのKカップエステティシャンは機能不全の男性器を元気にさせる肉感マッサージ師！お客様への施術でむくむく勃起したチンポを咥えさせられ、断りきれずに肉棒をマッサージ！豊満な体が下着で喰い込みピストンで揺れる！	2013-11-03				565
2915	RKI-288	超豪華S級人気女優48人のデビュー＆初心なSEX16時間 - 吉沢明歩	rki00288	今や業界TOPとなった女優たちの懐かしく、初々しいデビュー時の姿がここに集結！！人気女優の緊張のAV初体験映像満載！！カメラを前に照れる姿や、美少女たちの初心な反応、初イキの瞬間や、初3Pなど超レアな映像をたっぷり詰め込んだ、8つの単体メーカーから48人厳選！！	2013-10-13				4241
2916	MKCK-077	止まない最高潮ピストン80連発 - 風間ゆみ	mkck00077	4時間、挿入しっぱなし、腰を振り続ける止まない最高潮ピストン80連発！快感に比例して速度を増していく性器摩擦。快感絶頂一歩手前の忘我のファイナルラッシュでズッパンズッパン音を立てながら尻肉と乳房が波打つ激震。ハードファックが売りのE-BODYだからこそできた究極の編集作品！	2013-10-10				382
2917	SNIS-003	ムッチムチボディコンSTYLE 春菜はな	snis00003	春菜はなの豊満ボディを濡らし、食い込ませ、透かし、ハミ出させる！ぴったぴた＆むっちむちコスチュームスペシャル！どこにも収まりきらないKカップの爆乳と巨大なヒップがイヤラし～いボンテージ姿で男を誘惑し次々と射精へと誘う！	2013-10-05				565
2918	PGOD-043	pg 春菜はな	pgod00043	破壊力バツグンのKカップバストが自慢のセクシーアイドル・春菜はなチャンが「pg」シリーズに登場。モザイクなし、超接写で彼女の滑らかな肌＆プルンプルンのおっぱいに接近できるファン必見の作品。  【※この作品はイメージビデオです】	2013-09-21			34711	2259
2919	ONSD-738	犯された春菜はな 4時間まるごとレイプSPECIAL	onsd00738	春菜はな                                                      4日前	2013-09-19				565
2920	SOE-985	バコバコ高級ソープ嬢 春菜はな	soe00985	終日指名でたっぷり精子ぶちまけ5発抜き！勃たせ上手で積極的に熱いチンポ欲しがるJカップ超乳嬢がたっぷりご奉仕！「貴男を気持ちよくイカせるのが私のお仕事です」と言いながらも我慢できず自ら挿入するHなソープ嬢！	2013-09-05			31811	565
2921	SOE-969	輪●された女教師 春菜はな	soe00969	男子校に新しく赴任してきた真面目な女教師『春菜はな』。彼女は複数の生徒に輪●されたつらい過去を持っていた。学校にも慣れてきた頃、あるサイトを使った残酷なゲームが校内で流行る。標的となった春菜は鬼畜と化した男子生徒に集団で襲われ、乳嬲り、強●イラマチオ、レ●プ撮影、過激輪●…ありとあらゆる凌●行為の餌食となっていく…。	2013-08-02				565
2922	SOE-953	爆乳インストラクター 春菜はな	soe00953	無防備でこぼれ落ちそうな爆乳Kカップ！むっちりボディとプリプリお尻！ペニス体幹を鍛えるパイズリヨガ！膣加圧トレーニングSEX！老廃物を外に出す疲労回復ファック！先生の揺れ動くおっぱいレッスンにチントレオーバーワーク！	2013-07-04			31632	565
2923	SOE-937	痴●願望の女 巨乳OL編 春菜はな	soe00937	春菜はなちゃんが本格痴●ものに挑戦！通勤バスで強●イラマチオ＆SEX、オフィスでセクハラFUCK、電車で集団痴●レ●プ。鬼畜な男達の無法な痴●行為に汚される自分を妄想する女。「もう許して…お願い、ヤメてください……」抵抗する気持ちとは裏腹に感じてしまう淫らな肉体！爆乳OLの抑えきれない欲望！！	2013-06-06				565
2924	SOE-923	迫力映像V 乳・尻・結合が目前に迫る徹底アングル 春菜はな	soe00923	特殊レンズと特機を使用して撮影し、身体のパーツ及び通常カメラでは入れないようなアングルに徹底して拘り、臨場感溢れる大迫力映像が見られる企画！春菜はなの巨大Kカップが目の前で揺れる！目の前で抜き挿しする！迫り来るド迫力SEX！	2013-05-03				565
2925	SOE-911	むっちむちタイトスカートの事務員 春菜はな	soe00911	はなは地味メガネの事務員。ダイエットサプリと騙され飲まされた薬は実は下半身フェロモンがむんむんになる薬で…社内の男達はその日から彼女の本当の魅力に気づき始めていく。デカ尻にピチピチサイズのタイトスカート。脱がなくても見えるムッチムチで豊満な肉のエロス。顔埋め、尻圧迫、ハミ肉吸い、卑猥な肉塊がぶるんぶるん揺れるSEX…羞恥が快感に変わっていく。	2013-04-04			40306	565
2926	RKI-245	調教で堕ちた女たち16時間 - 牧本千幸（つかもと友希）	rki00245	まるで感じていません。という態度が気に入らないので、おもいっきり調教してやったら、快楽を味わいながら自分から奴●契約を申し出るくらいに変態なドM女ができ上がった！「もう、お前は俺のオンナだ！俺の命令は絶対だ！俺がSEXしたい時はすぐに来い！」調教されて堕ちた女達総勢100人ベスト！	2013-03-14				4241
2927	SOE-899	乱れ撃ち！肉弾ピストン 春菜はな	soe00899	Kカップ爆乳アイドル‘春菜はな’ちゃんの豊満な肉体をとことん突きまくる濃厚4本番！チンポと体力に自信のある男優陣が彼女のダイナマイトBODYを撃つ7000回オーバーの高速ピストン！子宮口近くまで撃ち込まれる弾丸ペニスに絶叫昇天！淫らに狂う女の強烈FUCK！！！	2013-03-01			28939	565
2928	ONSD-684	春菜はな 2012エスワン8時間Special	onsd00684	「春菜はな」の最高に濃厚なSEXが詰まった完全保存版！！全12タイトルたっぷり27コーナー収録！1年分の作品が詰まった「春菜はな」スペシャルBOXでお届けする爆乳女優の最前線で活躍する乱暴なKカップおっぱいの乱れ狂う肉弾セックス！！	2013-02-10			3749	565
2929	SOE-889	ぶっかけ 春菜はな	soe00889	「みんなの精子温かい♪もっともっと私にかけてぇぇっっ！！！」まさかまさかの春菜はなが「ぶっかけ」解禁！！しかも合計50発越えのあっつ～いドロドロ精子がアイドルの顔面を埋め尽くす！！顔中グッチョグチョにして笑顔で精子を受け止めザーメンパック！	2013-02-02				565
2930	ONSD-673	S1ザーメンスペシャル Vol.1 - 持田茜（しじみ）	onsd00673	S1至上最高のザーメンベストが遂にリリース！大量ぶっかけ！大量ゴックン！ネバスペ！ザーメン！ザーメン！ザーメン！フェスティバル♪S級女優が次々とスペルマ汁で汚辱される！何度でも抜ける発射しまくりのノンストップSpeciaベスト！！	2013-01-13			3749	565
